Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,167.00,22.1
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,1244.00,18
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,515.00,17.3
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,4214.00,10.5
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,1083.00,19.9
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,379.00,9.8
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,126.00,13.2
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,52.00,7.8
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,3035.00,13.9
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,1295.00,12.6
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,204.00,13.8
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,320.00,20
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1398.00,10.5
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,948.00,14.3
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,407.00,12.9
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,455.00,15.7
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,728.00,16
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,679.00,14.3
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,220.00,15.7
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,606.00,9.8
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,596.00,8.2
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,1354.00,13.3
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,686.00,12.2
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,380.00,12.5
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,1017.00,16.3
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,251.00,23.9
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,251.00,13.4
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,573.00,19.6
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,247.00,17.8
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,786.00,8.3
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,449.00,21
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,1700.00,8.1
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,1352.00,13.1
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,137.00,17.8
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,1491.00,12.6
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,736.00,19.1
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,782.00,18.6
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,1817.00,13.3
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,113.00,10.1
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,753.00,15.2
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,141.00,17.1
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,997.00,14.8
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,3254.00,12.2
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,42826.00,13
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,559.00,20.5
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,124.00,18.7
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,1123.00,12.9
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,1119.00,15.2
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,359.00,18.1
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,769.00,13.1
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,120.00,20.6
2014,Malignant neoplasms (C00-C97),Cancer,Alabama,10286.00,177.6
2014,Malignant neoplasms (C00-C97),Cancer,Alaska,972.00,164.2
2014,Malignant neoplasms (C00-C97),Cancer,Arizona,11455.00,142.7
2014,Malignant neoplasms (C00-C97),Cancer,Arkansas,6546.00,183.1
2014,Malignant neoplasms (C00-C97),Cancer,California,58412.00,144.1
2014,Malignant neoplasms (C00-C97),Cancer,Colorado,7405.00,136
2014,Malignant neoplasms (C00-C97),Cancer,Connecticut,6621.00,146.7
2014,Malignant neoplasms (C00-C97),Cancer,Delaware,1972.00,167.3
2014,Malignant neoplasms (C00-C97),Cancer,District of Columbia,1116.00,178.6
2014,Malignant neoplasms (C00-C97),Cancer,Florida,43212.00,152.9
2014,Malignant neoplasms (C00-C97),Cancer,Georgia,16684.00,165.5
2014,Malignant neoplasms (C00-C97),Cancer,Hawaii,2493.00,140
2014,Malignant neoplasms (C00-C97),Cancer,Idaho,2795.00,155.4
2014,Malignant neoplasms (C00-C97),Cancer,Illinois,24501.00,168.9
2014,Malignant neoplasms (C00-C97),Cancer,Indiana,13519.00,179.7
2014,Malignant neoplasms (C00-C97),Cancer,Iowa,6504.00,166
2014,Malignant neoplasms (C00-C97),Cancer,Kansas,5587.00,166.8
2014,Malignant neoplasms (C00-C97),Cancer,Kentucky,10263.00,198.8
2014,Malignant neoplasms (C00-C97),Cancer,Louisiana,9455.00,186.1
2014,Malignant neoplasms (C00-C97),Cancer,Maine,3209.00,170.3
2014,Malignant neoplasms (C00-C97),Cancer,Maryland,10759.00,161.7
2014,Malignant neoplasms (C00-C97),Cancer,Massachusetts,12787.00,155.5
2014,Malignant neoplasms (C00-C97),Cancer,Michigan,21169.00,174.1
2014,Malignant neoplasms (C00-C97),Cancer,Minnesota,9649.00,152.6
2014,Malignant neoplasms (C00-C97),Cancer,Mississippi,6534.00,193.1
2014,Malignant neoplasms (C00-C97),Cancer,Missouri,13067.00,177.7
2014,Malignant neoplasms (C00-C97),Cancer,Montana,2066.00,156.3
2014,Malignant neoplasms (C00-C97),Cancer,Nebraska,3459.00,159.6
2014,Malignant neoplasms (C00-C97),Cancer,Nevada,5015.00,164.5
2014,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2698.00,160.4
2014,Malignant neoplasms (C00-C97),Cancer,New Jersey,16591.00,156.1
2014,Malignant neoplasms (C00-C97),Cancer,New Mexico,3478.00,142.4
2014,Malignant neoplasms (C00-C97),Cancer,New York,35392.00,151.8
2014,Malignant neoplasms (C00-C97),Cancer,North Carolina,19342.00,169.3
2014,Malignant neoplasms (C00-C97),Cancer,North Dakota,1304.00,152.3
2014,Malignant neoplasms (C00-C97),Cancer,Ohio,25433.00,177.8
2014,Malignant neoplasms (C00-C97),Cancer,Oklahoma,7934.00,179.9
2014,Malignant neoplasms (C00-C97),Cancer,Oregon,7863.00,160.2
2014,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,28692.00,169.6
2014,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2242.00,167
2014,Malignant neoplasms (C00-C97),Cancer,South Carolina,9930.00,171.4
2014,Malignant neoplasms (C00-C97),Cancer,South Dakota,1698.00,163.4
2014,Malignant neoplasms (C00-C97),Cancer,Tennessee,14173.00,184.2
2014,Malignant neoplasms (C00-C97),Cancer,Texas,38847.00,152.9
2014,Malignant neoplasms (C00-C97),Cancer,United States,591700.00,161.2
2014,Malignant neoplasms (C00-C97),Cancer,Utah,3043.00,127.4
2014,Malignant neoplasms (C00-C97),Cancer,Vermont,1379.00,167.9
2014,Malignant neoplasms (C00-C97),Cancer,Virginia,14749.00,161.5
2014,Malignant neoplasms (C00-C97),Cancer,Washington,12205.00,155.5
2014,Malignant neoplasms (C00-C97),Cancer,West Virginia,4880.00,195.1
2014,Malignant neoplasms (C00-C97),Cancer,Wisconsin,11393.00,161.8
2014,Malignant neoplasms (C00-C97),Cancer,Wyoming,922.00,140.7
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1011.00,18.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,45.00,10.1
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,325.00,4.1
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,672.00,19.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,3119.00,7.7
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Colorado,448.00,8.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,605.00,12.9
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,173.00,14.8
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,District of Columbia,49.00,8
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,3076.00,10.6
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,1742.00,18.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,220.00,11.8
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,137.00,8
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,2517.00,17.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,1392.00,18.7
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Iowa,313.00,7.6
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kansas,569.00,16.6
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kentucky,968.00,19.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Louisiana,1217.00,24.9
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maine,223.00,11.7
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maryland,751.00,11.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Massachusetts,1228.00,14.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan,1853.00,15.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,676.00,10.4
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,701.00,21.3
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Missouri,1452.00,19.6
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Montana,125.00,9.7
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nebraska,265.00,11.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nevada,365.00,12.8
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Hampshire,167.00,10.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Jersey,1502.00,13.8
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Mexico,267.00,11.3
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New York,2207.00,9.3
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Carolina,1791.00,16.3
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Dakota,104.00,11
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Ohio,2002.00,14.1
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oklahoma,604.00,14.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oregon,378.00,7.7
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Pennsylvania,2798.00,15.7
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Rhode Island,135.00,9.4
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Carolina,837.00,15.1
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,72.00,6.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,1036.00,14.1
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Texas,4008.00,16.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,48146.00,13.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Utah,393.00,17.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Vermont,37.00,4.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Virginia,1553.00,17.6
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Washington,481.00,6.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,West Virginia,479.00,19.6
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wisconsin,980.00,13.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wyoming,78.00,12.2
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2329.00,47.2
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,353.00,52.5
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,3349.00,48.6
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1373.00,44.8
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,11538.00,29.2
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,2422.00,46.4
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1582.00,39.3
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,412.00,42.9
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,216.00,33.6
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,8736.00,39.1
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3727.00,38.3
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,467.00,30.1
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,776.00,47.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,4511.00,33.6
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2898.00,43.1
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1422.00,40
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1359.00,44.4
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,2513.00,55.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,2333.00,50.5
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,644.00,42.6
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1732.00,27.9
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,2393.00,32.5
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,4225.00,40.1
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,2405.00,40.1
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1692.00,55.6
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,2981.00,47
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,623.00,57.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,703.00,34.9
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,1184.00,41.9
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,619.00,42.5
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,3028.00,31.8
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,1245.00,59
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,5927.00,27.8
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,4324.00,42.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,326.00,41.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,5497.00,45
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,2474.00,62.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1755.00,40.1
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,6359.00,44.9
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,537.00,45.3
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,2287.00,46.6
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,425.00,46.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,3540.00,52.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,9395.00,37
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,United States,130557.00,39.4
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,1103.00,43.4
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,352.00,49.6
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,2951.00,34.9
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,2826.00,38.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,1395.00,71.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,2969.00,46.8
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,325.00,55.2
2013,All Causes,All causes,Alabama,50189.00,925.2
2013,All Causes,All causes,Alaska,3997.00,724.4
2013,All Causes,All causes,Arizona,50534.00,674.2
2013,All Causes,All causes,Arkansas,30437.00,893.8
2013,All Causes,All causes,California,248359.00,630.1
2013,All Causes,All causes,Colorado,33712.00,655.4
2013,All Causes,All causes,Connecticut,29632.00,646.3
2013,All Causes,All causes,Delaware,7967.00,726.8
2013,All Causes,All causes,District of Columbia,4719.00,752
2013,All Causes,All causes,Florida,181112.00,663.4
2013,All Causes,All causes,Georgia,75088.00,806.2
2013,All Causes,All causes,Hawaii,10505.00,590.8
